0:1,073568,1,839974,10,001003
0:1,035247,2,108216,9,847721
0:1,150208,1,839974,9,962683
0:1,073568,1,993255,9,962683
0:1,188528,1,993255,9,886042
0:1,341810,2,069896,10,001003
0:1,533411,1,993255,10,115964
0:1,456771,1,916614,9,847721
0:1,610052,1,916614,10,230925
0:1,533411,1,954935,10,345885
0:1,725013,1,993255,10,230925
0:2,184857,1,725013,10,537487
0:2,721341,1,763333,10,844049
0:3,372786,1,878294,11,150612
0:3,947591,1,648372,11,188932
0:4,100872,1,418450,11,303893
0:3,985911,1,188528,10,844049
0:3,602708,1,380130,10,652448
0:3,411107,1,380130,10,269245
0:3,257825,1,188528,10,192604
0:3,449427,1,303489,10,307566
0:3,870950,1,188528,10,345885
0:4,330794,1,456771,10,499166
0:4,675677,1,495091,10,729089
0:5,058880,1,303489,10,882370
0:5,518724,1,533411,10,844049
0:5,442083,1,380130,10,882370
0:5,557044,1,150208,10,652448
0:5,250482,1,150208,10,154284
0:4,713997,1,035247,10,001003
0:4,445755,1,035247,10,001003
0:4,100872,0,805325,10,077643
0:3,641028,0,728685,10,192604
0:3,679349,0,537083,10,345885
0:3,526067,0,613724,10,384206
0:3,564388,0,307161,10,460847
0:3,641028,0,498763,10,499166
0:3,487747,0,192200,10,614128
0:3,411107,0,268841,10,652448
0:3,257825,0,230521,10,460847
0:3,066224,0,268841,10,537487
0:2,912942,0,077239,10,307566
0:2,989583,-0,037722,10,307566
0:2,874622,0,115560,10,269245
0:2,759661,-0,037722,10,422526
0:2,759661,-0,229323,10,345885
0:2,261497,-0,152682,10,422526
0:1,878294,-0,459245,10,537487
0:2,031575,-0,727487,10,805729
0:1,380130,-0,765808,10,652448
0:1,341810,-0,344284,10,652448
0:0,996927,-0,382604,10,614128
0:0,728685,-0,497565,10,882370
0:0,805325,-0,382604,10,805729
0:0,805325,-0,344284,10,729089
0:0,843646,-0,420925,10,575808
0:0,575403,-0,267643,10,384206
0:0,115560,-0,382604,10,192604
0:0,038919,-0,497565,10,192604
0:-0,191003,-0,076042,10,192604
0:-0,076042,-0,076042,10,422526
0:0,422122,0,077239,10,767409
0:0,345482,0,268841,10,652448
0:0,153880,0,038919,10,614128
0:0,422122,-0,037722,10,192604
0:0,268841,0,153880,10,345885
0:0,192200,-0,229323,10,077643
0:-0,114362,-0,037722,10,039323
0:-0,459245,0,268841,10,269245
0:-0,727487,0,383802,10,345885
0:-0,727487,0,115560,10,269245
0:-0,957409,-0,076042,10,230925
0:-0,880768,0,077239,9,886042
0:-1,110690,0,000599,9,809402
0:-1,225651,0,383802,9,886042
0:-1,110690,0,575403,9,924362
0:-0,957409,0,690364,9,847721
0:-0,650847,0,728685,9,962683
0:-0,497565,0,422122,10,039323
0:-0,459245,0,575403,9,962683
0:-0,689167,0,652044,9,962683
0:-0,689167,0,498763,9,617800
0:-0,995729,0,652044,9,809402
0:-1,149011,1,111888,10,154284
0:-1,149011,0,996927,10,269245
0:-0,957409,1,035247,10,384206
0:-1,072370,1,035247,10,460847
0:-0,919089,1,073568,10,077643
0:-0,612526,1,150208,9,809402
0:-0,880768,1,226849,9,886042
0:-0,804128,1,188528,9,924362
0:-0,765808,1,303489,9,886042
0:-0,880768,1,341810,10,230925
0:-0,765808,1,341810,10,230925
0:-0,995729,1,303489,10,614128
0:-0,919089,1,111888,10,537487
0:-0,919089,1,341810,10,652448
0:-0,842448,1,303489,10,422526
0:-0,689167,1,150208,10,345885
0:-0,612526,1,341810,10,077643
0:-0,804128,1,418450,10,154284
0:-0,804128,1,418450,10,039323
0:-0,727487,1,571732,10,575808
0:-0,535886,1,456771,10,575808
0:-0,574206,1,648372,10,844049
0:-0,765808,1,418450,10,575808
0:-1,072370,1,533411,10,345885
0:-1,455573,1,878294,10,154284
0:-1,685495,1,495091,9,771081
0:-1,685495,2,069896,9,579479
0:-1,608854,2,376458,9,656120
0:-1,263972,2,491419,9,886042
0:-0,919089,2,759661,9,809402
0:-0,382604,2,606380,10,039323
0:0,192200,2,491419,10,115964
0:0,767005,2,912942,10,269245
0:0,843646,2,491419,10,154284
0:0,422122,2,644700,10,115964
0:0,230521,2,338138,10,192604
0:-0,344284,2,683021,10,384206
0:-0,842448,2,644700,10,805729
0:-1,378932,2,797982,10,805729
0:-1,455573,2,759661,10,039323
0:-1,340612,2,338138,8,698112
0:-1,532214,2,912942,7,471862
0:-1,302292,2,644700,9,234596
0:-1,417253,2,683021,9,732760
0:-1,110690,2,683021,10,729089
0:-1,187331,2,491419,11,150612
0:-1,340612,2,568060,10,499166
0:-0,995729,2,759661,10,115964
0:-0,804128,2,568060,9,656120
0:-0,689167,2,683021,9,809402
0:-0,612526,2,836302,9,886042
0:-0,305964,2,951263,10,384206
