0:0,690364,3,334466,10,039323
0:0,690364,3,372786,8,621471
0:1,150208,3,717669,9,962683
0:2,874622,1,610052,10,959011
0:2,491419,1,571732,10,690768
0:2,184857,1,303489,10,652448
0:2,376458,1,188528,10,882370
0:2,299818,1,303489,10,997331
0:2,491419,1,380130,10,729089
0:2,376458,1,226849,10,959011
0:2,644700,0,881966,10,652448
0:2,644700,1,150208,10,345885
0:2,568060,1,341810,10,345885
0:2,376458,0,728685,10,230925
0:2,261497,1,150208,10,077643
0:1,916614,1,265169,10,192604
0:1,533411,1,035247,10,422526
0:1,533411,0,881966,10,652448
0:1,303489,0,881966,10,767409
0:1,265169,0,728685,10,844049
0:1,341810,0,728685,10,729089
0:1,073568,0,498763,10,537487
0:1,035247,0,652044,10,192604
0:1,035247,0,843646,10,154284
0:1,303489,1,111888,10,001003
0:1,418450,1,035247,10,115964
0:1,226849,1,111888,10,077643
0:0,843646,0,652044,9,924362
0:0,537083,0,537083,10,001003
0:0,000599,0,728685,10,077643
0:-0,420925,1,111888,10,001003
0:-0,229323,0,920286,10,230925
0:0,077239,0,958607,10,154284
0:0,153880,0,958607,10,460847
0:0,613724,0,996927,10,384206
0:0,690364,0,805325,10,269245
0:0,537083,0,613724,10,077643
0:0,422122,0,652044,9,886042
0:-0,267643,0,575403,9,732760
0:-0,880768,0,575403,9,541159
0:-1,340612,1,035247,9,732760
0:-1,302292,1,418450,9,732760
0:-0,804128,0,958607,10,154284
0:-0,459245,0,690364,10,460847
0:-0,229323,0,805325,10,039323
0:0,077239,0,805325,10,001003
0:-0,382604,0,728685,9,809402
0:-0,880768,0,575403,9,464519
0:-1,302292,0,728685,9,464519
0:-2,145339,1,035247,9,157956
0:-2,873425,1,303489,9,272917
0:-2,988386,1,265169,9,464519
0:-3,371589,1,265169,9,502839
0:-3,103347,1,495091,9,426198
0:-2,796784,1,418450,9,771081
0:-2,375261,1,533411,9,656120
0:-2,260300,1,801653,9,771081
0:-1,877097,1,648372,9,847721
0:-2,336940,1,763333,9,732760
0:-2,260300,1,801653,9,694440
0:-2,681823,2,184857,9,962683
0:-2,451901,1,993255,10,077643
0:-2,183659,2,108216,10,039323
0:-1,915417,2,299818,10,384206
0:-1,800456,2,184857,10,307566
0:-1,570534,2,146536,9,962683
0:-1,570534,2,376458,9,962683
0:-1,877097,2,606380,9,771081
0:-2,030378,2,644700,9,464519
0:-1,953737,2,568060,9,771081
0:-1,992057,2,836302,9,847721
0:-1,877097,2,683021,9,694440
0:-2,068698,2,606380,9,962683
0:-2,528542,2,951263,9,924362
0:-2,451901,2,797982,9,847721
0:-2,758464,2,797982,9,847721
0:-3,103347,3,181185,10,077643
0:-2,873425,3,334466,10,307566
0:-2,566862,3,487747,10,307566
0:-2,107018,3,411107,10,269245
0:-1,570534,3,487747,9,886042
0:-1,149011,3,296146,9,847721
0:-0,727487,3,411107,9,732760
0:-0,535886,3,449427,9,579479
0:-0,689167,3,641028,9,541159
0:-0,880768,3,679349,9,579479
0:-0,957409,3,641028,9,732760
0:-1,608854,3,641028,9,924362
0:-2,107018,3,641028,9,847721
0:-2,183659,3,870950,10,115964
0:-1,992057,3,794310,10,192604
0:-1,532214,3,870950,10,499166
0:-1,225651,3,755989,10,575808
0:-0,957409,3,526067,10,690768
0:-0,727487,3,487747,10,192604
0:-0,842448,3,641028,9,732760
0:-0,689167,4,062552,8,468190
0:-1,225651,4,484076,8,621471
0:-1,110690,4,254153,9,426198
0:-0,957409,4,139193,9,579479
0:-0,919089,4,100872,9,771081
0:-0,727487,4,100872,9,656120
0:-0,880768,4,254153,9,311237
0:-0,727487,3,947591,9,272917
