0:0,805325,4,139193,10,001003
0:0,805325,3,947591,9,502839
0:0,422122,4,024231,9,311237
0:-0,076042,3,947591,9,119636
0:-0,650847,3,794310,9,119636
0:-1,340612,3,641028,8,889713
0:-1,800456,3,564388,9,196277
0:-2,068698,3,755989,9,157956
0:-1,570534,3,947591,9,426198
0:-1,110690,3,679349,9,732760
0:-0,995729,3,449427,9,886042
0:-0,114362,3,449427,9,809402
0:0,038919,3,717669,9,771081
0:0,345482,3,870950,9,847721
0:0,498763,3,870950,9,962683
0:0,038919,3,909271,10,001003
0:-0,382604,3,641028,9,886042
0:-0,574206,3,641028,9,771081
0:-0,919089,3,870950,9,809402
0:-0,459245,3,870950,9,847721
0:-0,267643,4,062552,10,307566
0:0,230521,4,100872,10,154284
0:0,805325,4,292474,10,001003
0:1,073568,4,100872,9,502839
0:1,380130,4,177513,8,583151
0:0,843646,4,215833,9,196277
0:0,613724,3,870950,9,464519
0:0,383802,3,641028,9,502839
0:-0,114362,3,487747,10,077643
0:-0,497565,3,985911,10,001003
0:-0,727487,3,717669,9,771081
0:-0,459245,3,602708,9,771081
0:-0,267643,3,755989,9,694440
0:-0,420925,3,564388,9,656120
0:-0,267643,3,602708,9,502839
0:-0,459245,3,641028,9,579479
0:-0,612526,3,679349,9,656120
0:-0,574206,3,602708,9,234596
0:-0,344284,3,717669,8,928034
0:-0,344284,3,985911,8,698112
0:-0,229323,3,870950,8,736432
