0:-3,524870,1,610052,10,767409
0:-3,065026,1,303489,11,073972
0:-3,179987,1,303489,11,342214
0:-2,988386,1,150208,11,687097
0:-2,528542,1,111888,11,648776
0:-2,528542,0,958607,11,188932
0:-2,720143,0,958607,10,844049
0:-2,950065,0,996927,10,537487
0:-3,179987,1,035247,10,269245
0:-3,409909,0,805325,10,614128
0:-3,294948,1,188528,11,035651
0:-2,643503,0,958607,11,227253
0:-1,800456,0,958607,11,188932
0:-1,187331,0,690364,11,035651
0:-0,957409,0,881966,10,460847
0:-0,919089,0,843646,9,886042
0:-1,149011,1,035247,9,771081
0:-1,532214,1,073568,9,847721
0:-1,877097,1,035247,9,771081
0:-2,528542,0,958607,9,771081
0:-2,528542,0,805325,9,962683
0:-2,451901,0,767005,10,077643
0:-2,068698,0,652044,10,077643
0:-1,838776,0,422122,9,656120
0:-1,187331,0,843646,9,732760
0:-0,727487,0,652044,9,962683
0:-0,535886,0,690364,10,001003
0:-0,420925,0,498763,10,192604
0:-0,574206,0,498763,10,039323
0:-1,110690,0,996927,9,924362
0:-1,187331,1,035247,9,924362
0:-1,302292,0,728685,10,115964
0:-1,072370,0,805325,10,115964
0:-0,574206,0,652044,10,001003
0:-0,420925,0,690364,10,154284
0:-0,305964,0,728685,10,001003
0:0,230521,0,767005,10,115964
0:0,422122,0,537083,9,809402
0:0,537083,0,613724,9,847721
0:0,460443,0,690364,9,732760
0:0,115560,1,035247,9,809402
0:-0,267643,1,035247,10,115964
0:-0,305964,1,073568,10,230925
0:-0,267643,0,805325,10,001003
0:0,077239,0,996927,10,001003
0:0,307161,0,843646,10,077643
0:0,613724,0,843646,9,809402
0:0,843646,0,767005,9,387877
0:0,958607,0,690364,9,349558
0:1,150208,1,111888,9,234596
0:1,035247,1,150208,9,349558
0:0,881966,1,188528,9,617800
0:0,728685,1,188528,9,962683
0:0,767005,1,226849,10,077643
0:1,073568,1,035247,10,230925
0:1,150208,0,843646,10,077643
0:1,303489,0,498763,9,694440
0:0,958607,0,460443,9,119636
0:1,035247,0,652044,9,196277
0:0,996927,0,613724,9,464519
0:0,652044,0,575403,9,464519
0:0,460443,0,652044,9,732760
0:0,537083,0,767005,9,847721
0:0,805325,0,881966,9,886042
0:1,073568,0,843646,10,039323
0:1,456771,0,690364,10,384206
0:1,725013,0,575403,10,345885
0:2,069896,0,728685,10,115964
0:2,069896,0,498763,9,771081
0:1,801653,0,613724,9,694440
0:1,073568,0,575403,9,311237
0:0,881966,0,690364,9,502839
0:0,728685,0,920286,9,694440
0:0,728685,0,881966,10,307566
0:1,495091,1,226849,10,460847
0:1,725013,0,767005,10,575808
0:1,916614,0,537083,10,307566
0:1,839974,0,537083,10,039323
0:1,533411,0,767005,9,732760
0:1,380130,0,383802,9,847721
0:1,418450,0,230521,9,847721
0:1,533411,0,537083,9,732760
0:1,916614,0,767005,9,886042
0:1,993255,0,958607,10,230925
0:2,261497,1,035247,10,345885
0:2,184857,0,881966,10,307566
0:2,721341,0,613724,10,499166
0:2,836302,0,460443,10,115964
0:2,644700,0,805325,9,924362
0:2,568060,0,460443,9,771081
0:2,338138,0,345482,9,771081
0:2,338138,0,498763,9,771081
0:2,146536,0,613724,9,847721
0:2,223177,0,920286,9,962683
0:2,261497,0,613724,10,384206
0:2,568060,0,805325,10,422526
0:2,453099,0,920286,10,307566
0:2,606380,0,728685,10,077643
0:2,606380,0,728685,10,039323
0:2,491419,0,613724,9,924362
0:2,491419,0,843646,9,924362
0:2,376458,1,150208,9,924362
0:2,223177,1,341810,9,771081
0:2,184857,1,456771,9,387877
0:2,146536,1,648372,9,464519
0:2,184857,1,111888,9,196277
0:2,031575,1,265169,9,081315
0:2,146536,1,035247,9,886042
0:2,261497,1,341810,10,345885
0:2,338138,1,380130,10,690768
0:2,146536,1,380130,10,537487
0:2,184857,1,150208,10,460847
0:2,644700,1,533411,7,165300
0:2,338138,1,571732,9,272917
0:2,491419,1,341810,9,809402
0:2,606380,1,380130,10,422526
0:2,491419,1,111888,11,610456
0:2,338138,1,648372,11,342214
0:2,414778,1,035247,11,073972
0:2,414778,1,111888,10,997331
0:2,721341,1,265169,10,690768
0:2,338138,1,303489,10,460847
0:2,261497,1,495091,10,345885
0:2,146536,1,648372,10,039323
