0:-1,034050,2,108216,9,656120
0:-1,149011,2,453099,9,579479
0:-1,340612,2,529739,9,809402
0:-1,723815,2,338138,9,732760
0:-1,608854,2,223177,9,771081
0:-1,493893,2,223177,10,001003
0:-1,762136,2,261497,10,269245
0:-1,838776,2,069896,10,537487
0:-2,260300,1,993255,10,537487
0:-2,950065,2,031575,10,499166
0:-3,065026,1,801653,10,192604
0:-3,601511,1,418450,10,001003
0:-3,793112,1,495091,9,771081
0:-4,252956,1,418450,10,039323
0:-4,521198,1,648372,9,924362
0:-5,287604,1,801653,10,154284
0:-5,670807,2,184857,10,729089
0:-5,172644,1,954935,11,035651
0:-4,482878,1,610052,11,457174
0:-4,137995,1,456771,11,495495
0:-4,061354,1,878294,11,303893
0:-3,908073,1,801653,10,729089
0:-3,946393,2,069896,10,690768
0:-3,869753,1,839974,10,422526
0:-3,793112,1,648372,10,384206
0:-4,521198,1,418450,10,192604
0:-5,019362,1,188528,9,886042
0:-5,096003,1,380130,10,039323
0:-5,479206,1,571732,9,847721
0:-5,440886,1,265169,9,847721
0:-5,096003,1,188528,10,269245
0:-4,789440,1,150208,10,154284
0:-4,521198,0,881966,10,230925
0:-4,482878,0,920286,10,384206
0:-4,482878,0,537083,10,230925
0:-4,674479,0,537083,9,924362
0:-4,444558,0,498763,9,924362
0:-4,751120,0,537083,9,694440
0:-4,942721,0,690364,9,694440
0:-5,134323,1,035247,9,809402
0:-5,057683,0,958607,10,077643
0:-4,674479,0,843646,10,575808
0:-4,214636,0,690364,10,844049
0:-3,754792,0,307161,11,073972
0:-3,179987,0,115560,11,303893
0:-2,643503,-0,037722,11,265574
0:-2,490222,0,000599,11,457174
0:-2,528542,-0,229323,11,150612
0:-2,950065,-0,191003,11,035651
0:-3,256628,-0,229323,10,422526
0:-3,448229,0,192200,10,001003
0:-3,678151,0,268841,9,962683
0:-3,371589,0,230521,10,077643
0:-3,065026,-0,152682,10,422526
0:-2,605182,-0,382604,10,805729
0:-1,992057,-0,689167,10,729089
0:-1,493893,-0,957409,10,652448
0:-1,225651,-1,110690,10,729089
0:-1,072370,-0,880768,10,460847
0:-1,417253,-0,804128,10,575808
0:-1,455573,-0,535886,10,115964
0:-1,570534,-0,344284,10,001003
0:-1,532214,-0,037722,10,001003
0:-1,608854,-0,420925,10,230925
0:-1,187331,-1,187331,10,614128
0:-0,765808,-1,034050,10,729089
0:-0,497565,-1,417253,11,073972
0:-0,344284,-1,378932,10,844049
0:-0,037722,-1,608854,10,844049
0:0,077239,-1,302292,10,729089
0:0,153880,-1,034050,10,499166
0:0,230521,-1,263972,10,422526
0:0,038919,-1,149011,10,422526
0:0,268841,-1,149011,10,690768
0:0,460443,-1,034050,10,882370
0:0,460443,-1,187331,11,150612
0:0,805325,-1,072370,11,073972
0:0,498763,-1,302292,10,882370
0:0,498763,-1,263972,10,920691
0:0,153880,-1,302292,10,652448
0:0,383802,-1,378932,10,460847
0:0,460443,-1,110690,10,307566
0:0,958607,-1,225651,10,422526
0:1,341810,-0,804128,10,384206
0:1,725013,-0,957409,10,652448
0:2,031575,-0,765808,10,614128
0:2,146536,-0,880768,10,767409
0:2,223177,-0,689167,10,882370
0:2,453099,-0,765808,10,729089
0:2,223177,-0,957409,10,575808
0:2,069896,-1,034050,10,614128
0:1,916614,-0,880768,10,307566
0:1,916614,-0,612526,9,847721
0:1,993255,-0,420925,10,039323
0:1,954935,0,000599,9,924362
0:2,031575,-0,037722,10,230925
0:2,184857,0,000599,10,384206
0:2,606380,-0,076042,10,614128
0:2,836302,-0,459245,10,652448
0:2,989583,-0,229323,10,575808
0:2,606380,-0,152682,10,690768
0:2,299818,0,000599,10,575808
0:1,993255,-0,114362,10,345885
0:1,648372,-0,037722,10,192604
0:1,533411,0,307161,10,154284
0:1,495091,0,613724,10,307566
0:1,571732,0,652044,10,154284
0:1,801653,0,728685,10,269245
0:1,916614,0,575403,10,422526
0:2,031575,0,690364,10,690768
0:2,261497,0,537083,10,882370
0:2,414778,0,613724,10,269245
0:2,261497,1,073568,9,732760
0:1,839974,1,265169,9,157956
0:1,610052,1,686692,8,851394
0:0,996927,1,916614,8,468190
0:0,996927,2,069896,7,625144
0:1,303489,1,571732,9,157956
0:1,380130,1,303489,9,272917
0:1,763333,1,456771,9,809402
0:1,418450,1,801653,10,192604
0:1,380130,1,686692,10,345885
0:1,303489,1,571732,10,384206
0:1,725013,1,686692,10,307566
