0:0,575403,1,801653,9,962683
0:0,767005,1,993255,9,962683
0:0,728685,2,069896,10,154284
0:0,767005,1,954935,10,077643
0:0,652044,1,763333,10,192604
0:0,575403,2,108216,10,192604
0:0,460443,2,184857,10,077643
0:0,460443,2,108216,10,115964
0:0,498763,2,261497,10,039323
0:0,613724,2,299818,10,001003
0:0,460443,2,069896,9,771081
0:0,728685,2,031575,9,886042
0:0,537083,2,108216,9,886042
0:0,690364,2,108216,9,847721
0:0,613724,1,954935,9,732760
0:0,767005,1,878294,9,809402
0:0,843646,1,993255,9,809402
0:0,613724,1,993255,9,771081
0:0,728685,1,839974,9,962683
0:0,537083,2,031575,9,924362
0:0,537083,2,108216,9,924362
0:0,268841,2,031575,10,077643
0:0,652044,1,878294,10,192604
0:0,307161,2,146536,10,039323
0:0,537083,1,993255,9,962683
0:0,575403,2,031575,9,924362
0:0,805325,1,763333,10,001003
0:0,805325,1,878294,10,115964
0:1,226849,1,954935,10,039323
0:1,111888,2,069896,10,115964
0:1,188528,1,993255,10,077643
0:1,265169,1,801653,10,307566
0:1,418450,2,108216,10,269245
0:1,686692,1,839974,10,384206
0:1,954935,1,954935,10,230925
0:2,223177,2,031575,10,115964
0:2,069896,2,146536,10,154284
0:2,299818,2,184857,10,115964
0:2,376458,2,261497,10,460847
0:1,954935,1,954935,10,422526
0:1,878294,1,954935,10,460847
0:1,839974,2,031575,10,384206
0:1,878294,1,993255,10,307566
0:2,069896,1,878294,10,652448
0:2,031575,1,878294,10,614128
0:2,568060,1,610052,10,460847
0:2,759661,1,686692,10,499166
0:2,951263,1,916614,10,614128
0:2,912942,1,916614,10,499166
0:2,912942,2,108216,10,767409
0:3,142864,1,954935,10,652448
0:3,219505,1,801653,10,384206
0:3,564388,1,648372,10,499166
0:3,947591,1,648372,10,805729
0:4,215833,1,571732,10,767409
0:4,560716,1,648372,10,882370
0:4,790638,1,763333,10,997331
0:4,713997,1,303489,10,499166
0:5,020560,1,418450,10,422526
0:4,637357,1,341810,10,154284
0:4,675677,1,380130,10,077643
0:4,139193,1,226849,9,847721
0:4,407434,0,958607,9,962683
0:4,713997,0,881966,10,192604
0:4,752317,1,073568,10,001003
0:5,327122,0,958607,10,115964
0:5,480403,0,881966,10,001003
0:5,480403,0,767005,9,962683
0:5,442083,0,690364,9,924362
0:5,327122,0,498763,9,771081
0:4,982239,0,383802,9,924362
0:4,407434,0,115560,9,886042
0:4,100872,0,268841,10,307566
0:3,832630,0,268841,10,422526
0:3,717669,0,038919,10,384206
0:3,909271,0,077239,10,307566
0:4,100872,0,153880,10,537487
0:4,177513,0,268841,10,460847
0:4,292474,0,345482,10,307566
0:4,560716,-0,152682,10,307566
0:4,522396,-0,305964,10,115964
0:4,254153,-0,382604,10,269245
0:4,100872,-0,497565,10,039323
0:3,794310,-0,420925,10,154284
0:3,832630,-0,727487,9,924362
0:3,794310,-0,765808,10,230925
0:3,794310,-0,842448,10,384206
0:3,564388,-0,919089,10,307566
0:3,602708,-1,187331,10,269245
0:3,449427,-1,225651,10,269245
0:2,912942,-1,455573,10,154284
0:2,836302,-1,378932,10,307566
0:2,759661,-1,762136,10,499166
0:2,721341,-1,723815,10,537487
0:2,797982,-2,030378,10,729089
0:3,027904,-1,762136,11,073972
0:2,759661,-1,992057,10,997331
0:2,644700,-1,800456,11,112292
0:2,146536,-1,877097,10,767409
0:1,725013,-2,107018,10,652448
0:0,805325,-2,107018,10,345885
0:0,038919,-1,953737,10,422526
0:-0,420925,-1,915417,10,422526
0:-0,804128,-1,570534,10,575808
0:-0,535886,-1,532214,10,844049
0:-0,344284,-1,340612,10,997331
0:-0,037722,-1,110690,11,073972
0:-0,152682,-0,880768,10,997331
0:-0,382604,-0,995729,10,729089
0:-0,842448,-1,187331,10,767409
0:-1,723815,-1,263972,10,920691
0:-2,490222,-0,957409,10,920691
0:-3,141667,-0,842448,10,805729
0:-3,524870,-0,574206,11,073972
0:-3,601511,-0,957409,11,073972
0:-3,639831,-0,727487,10,844049
0:-3,448229,-0,650847,10,537487
0:-3,256628,-0,535886,10,575808
0:-3,294948,-0,267643,10,882370
0:-2,873425,-0,191003,11,035651
0:-3,103347,0,038919,11,342214
0:-2,950065,0,422122,11,840378
0:-2,681823,0,038919,11,993659
0:-2,336940,0,192200,12,108620
0:-2,260300,0,383802,12,031980
0:-2,068698,0,498763,11,725417
0:-2,068698,0,690364,11,687097
0:-2,451901,0,690364,11,495495
0:-2,681823,0,690364,11,188932
0:-3,371589,1,226849,10,959011
0:-3,371589,1,303489,10,729089
0:-3,103347,1,725013,10,997331
0:-2,107018,1,571732,10,959011
0:-1,493893,1,571732,11,265574
0:-0,689167,1,571732,11,265574
0:-0,727487,1,610052,11,188932
0:-0,497565,1,954935,11,112292
0:-0,727487,2,031575,10,499166
0:-1,263972,1,954935,10,269245
0:-2,145339,1,878294,10,039323
0:-2,758464,1,993255,10,230925
0:-3,026706,2,299818,10,269245
0:-2,835104,2,414778,9,847721
0:-2,451901,2,644700,9,694440
0:-1,838776,2,683021,9,426198
0:-0,957409,2,874622,8,851394
0:-0,612526,3,257825,6,782096
0:-0,459245,3,027904,8,353230
0:-0,344284,3,181185,9,272917
0:-0,191003,3,181185,10,001003
0:-0,152682,2,874622,10,767409
0:-0,574206,2,606380,10,767409
0:-0,420925,3,104544,10,422526
0:-0,382604,2,951263,10,192604
0:-0,344284,2,797982,10,192604
0:-0,420925,3,219505,10,115964
0:-0,229323,3,066224,9,732760
0:-0,076042,3,027904,9,617800
0:0,000599,3,181185,9,579479
0:-0,037722,2,874622,9,886042
