0:-3,793112,3,257825,9,962683
0:-3,984714,3,219505,10,039323
0:-3,908073,3,066224,9,771081
0:-4,099675,2,912942,9,809402
0:-4,061354,2,989583,9,771081
0:-4,137995,2,874622,9,579479
0:-3,908073,3,334466,9,694440
0:-3,946393,2,951263,9,924362
0:-3,716472,3,027904,9,847721
0:-3,908073,3,142864,9,962683
0:-3,448229,3,181185,10,115964
0:-3,524870,2,989583,10,039323
0:-3,601511,2,951263,10,115964
0:-3,639831,2,836302,10,077643
0:-3,793112,2,606380,9,962683
0:-3,716472,2,568060,9,886042
0:-4,099675,2,529739,9,847721
0:-4,023034,2,836302,9,732760
0:-4,061354,2,683021,9,847721
0:-3,984714,2,951263,9,809402
0:-3,754792,2,759661,9,809402
0:-3,601511,2,874622,9,809402
0:-3,256628,2,759661,9,924362
0:-3,103347,2,797982,9,809402
0:-2,758464,2,376458,10,039323
0:-2,835104,2,453099,10,115964
0:-2,490222,2,568060,9,847721
0:-2,490222,2,836302,9,809402
0:-2,796784,2,759661,9,809402
0:-2,873425,2,836302,9,886042
0:-2,605182,2,683021,9,962683
0:-2,681823,2,721341,9,924362
0:-2,490222,2,529739,9,656120
0:-2,375261,2,644700,9,617800
0:-2,490222,2,721341,9,349558
0:-2,336940,2,529739,9,579479
0:-2,030378,2,683021,9,502839
0:-2,145339,2,912942,9,617800
0:-1,838776,2,912942,9,886042
0:-1,647175,2,491419,10,001003
0:-1,800456,2,683021,10,077643
0:-1,493893,2,683021,10,077643
0:-1,493893,2,759661,10,230925
0:-1,225651,2,874622,10,039323
0:-1,225651,2,529739,9,809402
0:-1,263972,2,606380,9,962683
0:-1,302292,2,836302,9,771081
0:-1,302292,2,951263,9,809402
0:-1,187331,3,027904,9,771081
0:-1,225651,2,951263,9,732760
0:-1,072370,3,027904,9,694440
0:-1,110690,2,836302,9,617800
0:-0,919089,2,606380,9,426198
0:-0,995729,2,568060,9,426198
0:-0,957409,2,874622,9,656120
0:-0,995729,2,644700,9,809402
0:-0,995729,2,836302,9,771081
0:-0,880768,2,683021,9,962683
0:-0,765808,2,568060,10,192604
0:-0,804128,2,797982,10,115964
0:-0,995729,2,836302,9,771081
0:-0,880768,2,797982,10,192604
0:-1,034050,2,453099,10,077643
0:-1,149011,2,644700,9,924362
0:-1,187331,2,606380,9,962683
0:-1,340612,2,529739,9,617800
0:-1,302292,2,606380,9,771081
0:-0,957409,2,491419,9,617800
0:-0,765808,2,376458,9,617800
0:-0,535886,2,529739,9,771081
0:-0,420925,2,491419,10,115964
0:-0,267643,2,376458,10,154284
0:-0,152682,2,261497,10,115964
0:-0,114362,2,453099,10,115964
0:0,000599,2,491419,9,771081
0:-0,267643,2,376458,9,426198
0:-0,229323,2,529739,9,387877
0:-0,459245,2,529739,9,234596
0:-0,420925,2,568060,9,272917
0:-0,420925,2,376458,9,617800
0:-0,076042,2,414778,10,039323
0:0,000599,2,223177,10,115964
0:-0,076042,2,184857,10,154284
0:0,077239,2,146536,9,924362
0:0,268841,2,146536,9,694440
0:0,115560,1,916614,9,502839
0:0,192200,1,993255,9,081315
0:0,383802,2,184857,9,311237
0:0,613724,1,839974,9,426198
0:0,881966,2,108216,9,962683
0:1,073568,2,299818,9,617800
0:1,380130,2,453099,9,771081
0:1,725013,2,376458,9,732760
0:2,223177,2,453099,9,617800
0:2,146536,2,414778,9,234596
0:2,338138,2,606380,8,851394
0:2,299818,2,529739,8,928034
0:2,146536,2,874622,8,889713
0:2,529739,2,836302,9,272917
0:2,644700,2,951263,9,349558
0:2,453099,3,219505,9,694440
0:2,759661,3,066224,9,771081
0:2,836302,3,142864,9,771081
0:2,644700,2,874622,9,656120
0:2,529739,2,874622,9,502839
0:2,299818,2,836302,9,157956
0:2,146536,2,836302,9,119636
0:1,610052,2,989583,9,311237
0:1,801653,2,797982,9,311237
0:1,571732,2,836302,9,426198
0:1,725013,2,912942,9,502839
0:2,069896,2,836302,9,847721
0:2,491419,2,376458,9,694440
0:2,951263,2,606380,9,771081
0:2,912942,2,989583,9,924362
0:3,219505,2,874622,9,809402
0:3,411107,2,836302,9,694440
0:3,257825,2,951263,9,464519
0:2,951263,3,142864,9,464519
0:2,836302,3,219505,9,502839
0:2,529739,3,296146,9,426198
0:2,491419,3,066224,9,502839
0:2,453099,3,027904,9,771081
0:2,414778,2,951263,9,771081
0:2,568060,2,568060,9,771081
0:2,759661,2,683021,9,771081
0:3,142864,3,181185,9,924362
0:3,027904,3,257825,9,809402
0:2,836302,2,951263,9,771081
0:2,759661,3,104544,9,886042
0:2,414778,3,487747,9,771081
0:2,223177,3,296146,9,809402
0:2,146536,3,296146,9,617800
0:2,031575,3,257825,9,809402
0:2,184857,3,334466,9,617800
0:2,338138,3,181185,9,771081
0:2,299818,3,104544,9,809402
0:2,146536,2,874622,10,154284
0:2,184857,3,104544,9,962683
0:1,763333,3,066224,9,771081
0:1,686692,2,912942,10,077643
0:1,648372,2,759661,10,230925
0:1,839974,3,104544,10,652448
0:1,916614,3,372786,10,575808
0:1,916614,3,296146,10,001003
0:1,993255,3,641028,9,157956
0:1,456771,3,985911,6,820417
0:1,763333,3,909271,8,544831
0:2,223177,3,564388,9,272917
0:2,414778,3,832630,9,349558
0:2,069896,3,257825,10,001003
0:2,031575,3,104544,9,962683
0:1,801653,3,219505,9,656120
0:1,571732,3,334466,9,732760
0:1,303489,3,181185,9,732760
0:1,418450,3,257825,9,847721
0:1,341810,3,564388,9,886042
0:1,571732,3,372786,9,962683
0:1,456771,3,372786,9,617800
0:1,533411,3,066224,9,387877
0:1,495091,3,104544,9,272917
0:1,571732,3,104544,9,157956
