0:0,575403,2,031575,10,115964
0:0,345482,2,108216,10,001003
0:0,422122,1,954935,9,886042
0:0,460443,2,146536,9,732760
0:0,345482,1,993255,9,617800
0:0,230521,2,146536,9,579479
0:0,345482,2,031575,9,426198
0:0,460443,1,954935,9,311237
0:0,383802,1,839974,9,502839
0:0,307161,1,954935,9,656120
0:0,383802,2,146536,9,809402
0:0,307161,2,108216,9,886042
0:0,268841,2,184857,9,847721
0:0,192200,2,031575,9,886042
0:0,115560,1,725013,10,154284
0:0,077239,1,878294,9,847721
0:0,000599,1,954935,10,001003
0:0,192200,1,993255,9,962683
0:0,230521,1,954935,10,039323
0:0,153880,2,223177,10,115964
0:0,268841,2,108216,10,422526
0:0,383802,1,954935,10,384206
0:0,460443,2,108216,10,307566
0:0,230521,2,069896,9,962683
0:0,230521,2,108216,10,001003
0:0,307161,2,146536,9,886042
0:0,268841,2,069896,10,192604
0:0,077239,2,031575,10,154284
0:0,115560,1,954935,10,154284
0:0,153880,2,069896,10,269245
0:0,230521,1,839974,10,001003
0:0,422122,2,146536,10,269245
0:0,537083,1,916614,10,192604
0:0,652044,2,146536,9,924362
0:0,498763,2,031575,9,924362
0:0,843646,1,993255,9,771081
0:0,652044,2,031575,9,847721
0:0,613724,2,031575,9,694440
0:0,613724,1,916614,9,732760
0:0,498763,2,069896,9,694440
0:0,230521,1,954935,9,924362
0:0,345482,1,993255,10,001003
0:0,345482,1,878294,10,001003
0:0,307161,1,878294,10,460847
0:0,383802,1,763333,10,230925
0:0,383802,1,878294,10,345885
0:0,460443,1,686692,10,192604
0:0,383802,1,763333,9,847721
0:0,690364,1,801653,9,771081
0:1,035247,2,069896,9,694440
0:1,495091,1,993255,10,077643
0:1,571732,2,031575,9,924362
0:1,571732,1,954935,9,771081
0:1,610052,2,108216,9,732760
0:1,839974,2,223177,9,809402
0:1,610052,2,108216,9,732760
0:1,839974,2,146536,10,039323
0:1,725013,1,763333,10,345885
0:1,763333,1,839974,10,422526
0:2,069896,1,801653,10,805729
0:2,223177,1,954935,10,690768
0:2,568060,1,725013,10,959011
0:2,874622,1,533411,10,767409
0:3,066224,1,456771,10,575808
0:2,989583,1,533411,10,307566
0:2,951263,1,839974,10,077643
0:3,027904,1,916614,9,847721
0:3,181185,1,839974,9,579479
0:3,104544,1,801653,9,656120
0:2,721341,1,648372,9,502839
0:2,644700,1,725013,9,771081
0:2,644700,1,341810,10,154284
0:2,874622,1,380130,10,192604
0:3,181185,1,188528,10,307566
0:3,564388,1,265169,10,384206
0:3,947591,1,073568,10,499166
0:4,100872,0,958607,10,729089
0:4,215833,0,613724,10,614128
0:4,254153,0,460443,10,690768
0:4,024231,0,575403,10,537487
0:3,985911,0,652044,10,345885
0:3,641028,0,307161,10,230925
0:3,679349,0,613724,10,154284
0:3,602708,0,345482,9,771081
0:3,641028,0,230521,9,809402
0:3,947591,0,613724,9,732760
0:3,909271,0,345482,9,886042
0:3,870950,0,383802,10,039323
0:4,139193,0,498763,10,077643
0:3,832630,0,192200,10,077643
0:3,755989,0,115560,10,230925
0:3,449427,0,345482,10,192604
0:3,257825,0,383802,10,192604
0:2,644700,-0,037722,10,422526
0:2,529739,0,038919,10,269245
0:2,376458,0,230521,10,384206
0:2,108216,0,115560,10,307566
0:1,763333,0,038919,10,345885
0:1,418450,0,000599,10,422526
0:0,996927,-0,076042,10,384206
0:0,767005,-0,229323,10,575808
0:0,498763,0,115560,10,690768
0:0,575403,-0,191003,10,997331
0:0,728685,-0,305964,11,073972
0:0,652044,-0,267643,11,073972
0:0,728685,-0,114362,10,959011
0:0,690364,0,230521,10,844049
0:0,498763,0,077239,10,997331
0:0,038919,0,153880,10,767409
0:-0,076042,-0,037722,10,690768
0:-0,497565,0,230521,10,844049
